GeneName	GeneID	chr	start	stop	arm	chr_arm	band
LY75-CD302	ENSG00000248672	2	160628362	160761221	q	2q	q24.2
PLA2R1	ENSG00000153246	2	160788519	160919121	q	2q	q24.2
ITGB6	ENSG00000115221	2	160956177	161128399	q	2q	q24.2
RBMS1	ENSG00000153250	2	161128662	161350305	q	2q	q24.2
AC009313.1	ENSG00000224467	2	161952742	162016735	q	2q	q24.2
TANK	ENSG00000136560	2	161993419	162092732	q	2q	q24.2
AC009299.2	ENSG00000235724	2	162079296	162111179	q	2q	q24.2
AC009299.3	ENSG00000227403	2	162101250	162105561	q	2q	q24.2
PSMD14	ENSG00000115233	2	162164549	162268228	q	2q	q24.2
TBR1	ENSG00000136535	2	162272605	162282381	q	2q	q24.2
AC009487.4	ENSG00000224076	2	162279170	162280088	q	2q	q24.2
SLC4A10	ENSG00000144290	2	162280843	162841792	q	2q	q24.2
DPP4	ENSG00000197635	2	162848751	162931052	q	2q	q24.2
AC008063.2	ENSG00000230918	2	162929766	162931679	q	2q	q24.2
AC008063.3	ENSG00000233397	2	162949939	162951364	q	2q	q24.2
GCG	ENSG00000115263	2	162999392	163008914	q	2q	q24.2
AC007750.5	ENSG00000236841	2	163016272	163029426	q	2q	q24.2
FAP	ENSG00000078098	2	163027194	163101661	q	2q	q24.2
IFIH1	ENSG00000115267	2	163123589	163175213	q	2q	q24.2
GCA	ENSG00000115271	2	163175350	163228105	q	2q	q24.2
KCNH7	ENSG00000184611	2	163227917	163695240	q	2q	q24.2
AC007740.1	ENSG00000237750	2	163625446	163654482	q	2q	q24.2
FIGN	ENSG00000182263	2	164449906	164592522	q	2q	q24.3
AC092684.1	ENSG00000237844	2	164606083	165208733	q	2q	q24.3
GRB14	ENSG00000115290	2	165349322	165478358	q	2q	q24.3
COBLL1	ENSG00000082438	2	165510134	165700189	q	2q	q24.3
AC019181.2	ENSG00000233255	2	165697259	165705844	q	2q	q24.3
SLC38A11	ENSG00000169507	2	165752696	165812035	q	2q	q24.3
AC013463.2	ENSG00000236283	2	165848494	165947803	q	2q	q24.3
SCN3A	ENSG00000153253	2	165944032	166060577	q	2q	q24.3
SCN2A	ENSG00000136531	2	166095912	166248818	q	2q	q24.3
CSRNP3	ENSG00000178662	2	166326157	166545917	q	2q	q24.3
GALNT3	ENSG00000115339	2	166604101	166651192	q	2q	q24.3
AC009495.2	ENSG00000235192	2	166651361	166666520	q	2q	q24.3
AC009495.4	ENSG00000229195	2	166651367	166702601	q	2q	q24.3
AC009495.3	ENSG00000232411	2	166689558	166695608	q	2q	q24.3
TTC21B	ENSG00000123607	2	166713985	166810353	q	2q	q24.3
AC010127.3	ENSG00000236107	2	166813909	167158294	q	2q	q24.3
SCN1A	ENSG00000144285	2	166845670	166984523	q	2q	q24.3
SCN9A	ENSG00000169432	2	167051695	167232503	q	2q	q24.3
SCN7A	ENSG00000136546	2	167260083	167350757	q	2q	q24.3
XIRP2	ENSG00000163092	2	167744997	168116263	q	2q	q24.3
XIRP2-AS1	ENSG00000254552	2	167980414	167997465	q	2q	q24.3
AC074363.1	ENSG00000228222	2	168149681	168414843	q	2q	q24.3
AC016723.4	ENSG00000235335	2	168671284	168797654	q	2q	q24.3
B3GALT1	ENSG00000172318	2	168675182	168730551	q	2q	q24.3
STK39	ENSG00000198648	2	168810530	169104651	q	2q	q24.3
CERS6	ENSG00000172292	2	169312372	169631644	q	2q	q24.3
CERS6-AS1	ENSG00000227617	2	169628463	169643471	q	2q	q24.3
NOSTRIN	ENSG00000163072	2	169643049	169722024	q	2q	
SPC25	ENSG00000152253	2	169690642	169769881	q	2q	
G6PC2	ENSG00000152254	2	169757750	169766505	q	2q	q31.1
ABCB11	ENSG00000073734	2	169779448	169887832	q	2q	q31.1
DHRS9	ENSG00000073737	2	169921299	169952677	q	2q	q31.1
AC007556.3	ENSG00000235321	2	169957253	169957720	q	2q	q31.1
LRP2	ENSG00000081479	2	169983619	170219195	q	2q	q31.1
BBS5	ENSG00000163093	2	170335688	170382432	q	2q	q31.1
RP11-724O16.1	ENSG00000251569	2	170335990	170382432	q	2q	q31.1
KLHL41	ENSG00000239474	2	170366212	170382772	q	2q	q31.1
FASTKD1	ENSG00000138399	2	170386259	170430385	q	2q	q31.1
PPIG	ENSG00000138398	2	170440850	170497916	q	2q	q31.1
CCDC173	ENSG00000154479	2	170501935	170550943	q	2q	q31.1
PHOSPHO2	ENSG00000144362	2	170550975	170558218	q	2q	q31.1
KLHL23	ENSG00000213160	2	170550998	170633499	q	2q	q31.1
SSB	ENSG00000138385	2	170648443	170668574	q	2q	q31.1
METTL5	ENSG00000138382	2	170666591	170681441	q	2q	q31.1
UBR3	ENSG00000144357	2	170683968	170940641	q	2q	q31.1
MYO3B	ENSG00000071909	2	171034655	171511681	q	2q	q31.1
AC012594.1	ENSG00000231898	2	171190438	171207628	q	2q	q31.1
AC007277.3	ENSG00000213981	2	171475138	171551884	q	2q	q31.1
LINC01124	ENSG00000222033	2	171568961	171571077	q	2q	q31.1
SP5	ENSG00000204335	2	171571861	171574588	q	2q	q31.1
AC007405.4	ENSG00000234350	2	171579719	171627276	q	2q	q31.1
AC007405.6	ENSG00000239467	2	171627623	171634658	q	2q	q31.1
ERICH2	ENSG00000204334	2	171640296	171655481	q	2q	q31.1
GAD1	ENSG00000128683	2	171669723	171717661	q	2q	q31.1
AC007405.8	ENSG00000235934	2	171672803	171674547	q	2q	q31.1
GORASP2	ENSG00000115806	2	171784974	171823639	q	2q	q31.1
TLK1	ENSG00000198586	2	171847333	172087824	q	2q	q31.1
METTL8	ENSG00000123600	2	172173919	172291312	q	2q	q31.1
DCAF17	ENSG00000115827	2	172290727	172341562	q	2q	q31.1
CYBRD1	ENSG00000071967	2	172378757	172414643	q	2q	q31.1
DYNC1I2	ENSG00000077380	2	172543919	172604930	q	2q	q31.1
AC068039.1	ENSG00000268821	2	172560844	172567314	q	2q	q31.1
AC068039.4	ENSG00000228389	2	172629992	172632354	q	2q	q31.1
SLC25A12	ENSG00000115840	2	172640880	172864766	q	2q	q31.1
HAT1	ENSG00000128708	2	172778958	172848599	q	2q	q31.1
METAP1D	ENSG00000172878	2	172864490	172947158	q	2q	q31.1
DLX1	ENSG00000144355	2	172949468	172954405	q	2q	q31.1
DLX2	ENSG00000115844	2	172964167	172967628	q	2q	q31.1
AC104801.1	ENSG00000236651	2	172967734	172974710	q	2q	q31.1
AC104088.1	ENSG00000232555	2	173180015	173188465	q	2q	q31.1
ITGA6	ENSG00000091409	2	173292082	173371181	q	2q	q31.1
AC078883.4	ENSG00000226963	2	173292502	173293331	q	2q	q31.1
AC078883.3	ENSG00000232788	2	173328990	173330750	q	2q	q31.1
AC093818.1	ENSG00000225205	2	173345568	173421324	q	2q	q31.1
PDK1	ENSG00000152256	2	173420101	173489823	q	2q	q31.1
RAPGEF4-AS1	ENSG00000228016	2	173541869	173600934	q	2q	q31.1
RAPGEF4	ENSG00000091428	2	173600002	173917621	q	2q	q31.1
MLTK	ENSG00000091436	2	173940163	174132738	q	2q	q31.1
MLK7-AS1	ENSG00000238133	2	174031174	174146764	q	2q	q31.1
CDCA7	ENSG00000144354	2	174219548	174233725	q	2q	q31.1
RP11-796E10.1	ENSG00000270460	2	174675804	174676120	q	2q	q31.1
AC106900.6	ENSG00000224638	2	174745593	174764156	q	2q	q31.1
SP3	ENSG00000172845	2	174771187	174830430	q	2q	q31.1
RP11-394I13.2	ENSG00000271151	2	174833079	174834146	q	2q	q31.1
RP11-394I13.3	ENSG00000273258	2	174876584	174877703	q	2q	q31.1
RP11-394I13.1	ENSG00000260868	2	174890008	174891891	q	2q	q31.1
OLA1	ENSG00000138430	2	174937175	175113426	q	2q	q31.1
AC018470.4	ENSG00000231453	2	175190755	175195371	q	2q	q31.1
SP9	ENSG00000217236	2	175199674	175203220	q	2q	q31.1
AC018470.1	ENSG00000268241	2	175200601	175202151	q	2q	q31.1
CIR1	ENSG00000138433	2	175212750	175260443	q	2q	q31.1
SCRN3	ENSG00000144306	2	175260458	175294303	q	2q	q31.1
GPR155	ENSG00000163328	2	175296966	175351822	q	2q	q31.1
AC010894.3	ENSG00000226853	2	175352117	175353114	q	2q	q31.1
AC018890.6	ENSG00000236449	2	175411869	175639555	q	2q	q31.1
WIPF1	ENSG00000115935	2	175424300	175547644	q	2q	q31.1
AC010894.5	ENSG00000237798	2	175439955	175452454	q	2q	q31.1
CHRNA1	ENSG00000138435	2	175612320	175629200	q	2q	q31.1
AC018890.4	ENSG00000237104	2	175647774	175652656	q	2q	q31.1
CHN1	ENSG00000128656	2	175664091	175870097	q	2q	q31.1
ATF2	ENSG00000115966	2	175936978	176033110	q	2q	q31.1
AC096649.2	ENSG00000229750	2	176032632	176033250	q	2q	q31.1
ATP5G3	ENSG00000154518	2	176040986	176049335	q	2q	q31.1
AC096649.3	ENSG00000229066	2	176121978	176319368	q	2q	q31.1
AC016751.3	ENSG00000235047	2	176762064	176768960	q	2q	q31.1
AC016751.2	ENSG00000229779	2	176769099	176770230	q	2q	q31.1
KIAA1715	ENSG00000144320	2	176788620	176867567	q	2q	q31.1
EVX2	ENSG00000174279	2	176942200	176948641	q	2q	q31.1
HOXD13	ENSG00000128714	2	176957619	176960666	q	2q	q31.1
HOXD12	ENSG00000170178	2	176964458	176966408	q	2q	q31.1
HOXD11	ENSG00000128713	2	176968944	176974722	q	2q	q31.1
HOXD10	ENSG00000128710	2	176973518	176984670	q	2q	q31.1
HOXD-AS2	ENSG00000237380	2	176986339	177001826	q	2q	q31.1
HOXD9	ENSG00000128709	2	176987088	176989853	q	2q	q31.1
HOXD8	ENSG00000175879	2	176994422	176997423	q	2q	q31.1
HOXD3	ENSG00000128652	2	177001340	177037830	q	2q	q31.1
HOXD4	ENSG00000170166	2	177015950	177017954	q	2q	q31.1
RP11-387A1.5	ENSG00000272729	2	177028892	177030444	q	2q	q31.1
HOXD-AS1	ENSG00000224189	2	177037923	177053686	q	2q	q31.1
AC009336.24	ENSG00000226363	2	177042445	177043736	q	2q	q31.1
HOXD1	ENSG00000128645	2	177053307	177055688	q	2q	q31.1
MTX2	ENSG00000128654	2	177134123	177202753	q	2q	q31.1
AC017048.1	ENSG00000229434	2	177370973	177372430	q	2q	q31.1
AC017048.2	ENSG00000236231	2	177389607	177396411	q	2q	q31.1
RP11-324L17.1	ENSG00000272551	2	177476165	177476977	q	2q	q31.1
LINC01116	ENSG00000163364	2	177494317	177502659	q	2q	q31.1
LINC01117	ENSG00000224577	2	177502438	177520686	q	2q	q31.1
AC092162.1	ENSG00000230552	2	177588996	177684038	q	2q	q31.1
AC073636.1	ENSG00000227098	2	177710721	177714156	q	2q	q31.1
AC079305.11	ENSG00000236501	2	177855236	178029244	q	2q	
AC079305.8	ENSG00000229337	2	178020350	178077390	q	2q	q31.2
HNRNPA3	ENSG00000170144	2	178077291	178088686	q	2q	q31.2
NFE2L2	ENSG00000116044	2	178092323	178257425	q	2q	q31.2
AC079305.10	ENSG00000222043	2	178129087	178130243	q	2q	q31.2
RP11-337N6.2	ENSG00000271825	2	178165328	178166734	q	2q	q31.2
RP11-337N6.1	ENSG00000271996	2	178171101	178175300	q	2q	q31.2
AGPS	ENSG00000018510	2	178257372	178408564	q	2q	q31.2
TTC30B	ENSG00000196659	2	178413726	178417742	q	2q	q31.2
AC073834.3	ENSG00000237655	2	178467817	178483300	q	2q	q31.2
TTC30A	ENSG00000197557	2	178477720	178483694	q	2q	q31.2
PDE11A	ENSG00000128655	2	178487980	178973066	q	2q	q31.2
AC012499.1	ENSG00000229941	2	178563157	178588017	q	2q	q31.2
RBM45	ENSG00000155636	2	178977151	179003738	q	2q	q31.2
OSBPL6	ENSG00000079156	2	179059208	179264160	q	2q	q31.2
RP11-65L3.1	ENSG00000260931	2	179265561	179267618	q	2q	q31.2
AC009948.5	ENSG00000223960	2	179278666	179304970	q	2q	q31.2
PRKRA	ENSG00000180228	2	179296141	179316239	q	2q	q31.2
DFNB59	ENSG00000204311	2	179316163	179326117	q	2q	q31.2
FKBP7	ENSG00000079150	2	179328391	179343327	q	2q	q31.2
PLEKHA3	ENSG00000116095	2	179345195	179381189	q	2q	q31.2
TTN-AS1	ENSG00000237298	2	179385910	179639402	q	2q	q31.2
TTN	ENSG00000155657	2	179390716	179695529	q	2q	q31.2
RP11-65L3.4	ENSG00000270956	2	179405852	179406526	q	2q	q31.2
RP11-65L3.2	ENSG00000270277	2	179413611	179415408	q	2q	q31.2
RP11-171I2.5	ENSG00000271011	2	179441830	179442349	q	2q	q31.2
RP11-171I2.2	ENSG00000270574	2	179443517	179445633	q	2q	q31.2
RP11-171I2.4	ENSG00000271141	2	179481308	179481850	q	2q	q31.2
RP11-171I2.3	ENSG00000271401	2	179509444	179509906	q	2q	q31.2
RP11-171I2.1	ENSG00000267784	2	179588184	179591773	q	2q	q31.2
RP11-88L24.4	ENSG00000266413	2	179641653	179644690	q	2q	q31.2
CCDC141	ENSG00000163492	2	179694484	179914813	q	2q	q31.2
SESTD1	ENSG00000187231	2	179966419	180129517	q	2q	q31.2
AC093911.1	ENSG00000237477	2	180138558	180150434	q	2q	q31.2
ZNF385B	ENSG00000144331	2	180306709	180726232	q	2q	
CWC22	ENSG00000163510	2	180809603	180871840	q	2q	q31.3
AC009478.1	ENSG00000225258	2	181436439	181557181	q	2q	q31.3
UBE2E3	ENSG00000170035	2	181831975	181941312	q	2q	q31.3
AC104076.3	ENSG00000236153	2	181844154	181844817	q	2q	q31.3
AC068196.1	ENSG00000238171	2	181940778	181970695	q	2q	q31.3
AC104820.2	ENSG00000234663	2	181966659	182264286	q	2q	q31.3
AC020595.1	ENSG00000226681	2	182286881	182290476	q	2q	q31.3
ITGA4	ENSG00000115232	2	182321929	182400914	q	2q	q31.3
CERKL	ENSG00000188452	2	182401403	182545392	q	2q	q31.3
NEUROD1	ENSG00000162992	2	182537815	182545603	q	2q	q31.3
AC013733.3	ENSG00000234595	2	182547840	182550434	q	2q	q31.3
AC013733.4	ENSG00000225570	2	182555107	182558142	q	2q	q31.3
RP11-366L5.1	ENSG00000260742	2	182752578	182756390	q	2q	q31.3
SSFA2	ENSG00000138434	2	182756560	182795465	q	2q	q31.3
PPP1R1C	ENSG00000150722	2	182818968	182996125	q	2q	q31.3
PDE1A	ENSG00000115252	2	183004763	183387919	q	2q	q32.1
DNAJC10	ENSG00000077232	2	183580999	183659191	q	2q	q32.1
FRZB	ENSG00000162998	2	183698002	183731890	q	2q	q32.1
NCKAP1	ENSG00000061676	2	183773843	183903586	q	2q	q32.1
DUSP19	ENSG00000162999	2	183943287	183964733	q	2q	q32.1
AC064871.3	ENSG00000224643	2	183948133	183973247	q	2q	q32.1
NUP35	ENSG00000163002	2	183982241	184026408	q	2q	q32.1
RP11-438L19.1	ENSG00000272800	2	184079047	184080128	q	2q	q32.1
AC093639.1	ENSG00000234172	2	184769256	184813839	q	2q	q32.1
ZNF804A	ENSG00000170396	2	185463093	185804219	q	2q	q32.1
AC007966.1	ENSG00000226747	2	186584601	186605206	q	2q	q32.1
FSIP2	ENSG00000188738	2	186603355	186698017	q	2q	q32.1
AC008174.3	ENSG00000231646	2	186648418	186664878	q	2q	q32.1
AC097500.2	ENSG00000237877	2	186897618	186947960	q	2q	q32.1
RP11-410E4.1	ENSG00000259915	2	187219299	187221500	q	2q	q32.1
ZC3H15	ENSG00000065548	2	187350883	187374090	q	2q	q32.1
AC018867.1	ENSG00000213953	2	187361840	187365393	q	2q	q32.1
AC018867.2	ENSG00000268846	2	187367219	187367356	q	2q	q32.1
ITGAV	ENSG00000138448	2	187454792	187545628	q	2q	q32.1
AC017101.10	ENSG00000227227	2	187506066	187560014	q	2q	q32.1
FAM171B	ENSG00000144369	2	187558698	187630685	q	2q	q32.1
ZSWIM2	ENSG00000163012	2	187692562	187713935	q	2q	q32.1
AC007319.1	ENSG00000224063	2	187867947	188419390	q	2q	q32.1
CALCRL	ENSG00000064989	2	188207856	188313187	q	2q	q32.1
TFPI	ENSG00000003436	2	188328957	188430487	q	2q	q32.1
LINC01090	ENSG00000231689	2	188577543	189152418	q	2q	q32.1
GULP1	ENSG00000144366	2	189156396	189460653	q	2q	
DIRC1	ENSG00000174325	2	189598882	189654831	q	2q	q32.2
COL3A1	ENSG00000168542	2	189839046	189877472	q	2q	q32.2
COL5A2	ENSG00000204262	2	189896622	190044605	q	2q	q32.2
AC133106.2	ENSG00000228073	2	189959789	189960884	q	2q	q32.2
WDR75	ENSG00000115368	2	190306159	190340291	q	2q	q32.2
SLC40A1	ENSG00000138449	2	190425305	190448484	q	2q	q32.2
ASNSD1	ENSG00000138381	2	190526111	190535557	q	2q	q32.2
ANKAR	ENSG00000151687	2	190539016	190625919	q	2q	q32.2
OSGEPL1	ENSG00000128694	2	190611386	190627953	q	2q	q32.2
OSGEPL1-AS1	ENSG00000253559	2	190627430	190630282	q	2q	q32.2
RP11-455J20.3	ENSG00000273240	2	190628585	190629182	q	2q	q32.2
ORMDL1	ENSG00000128699	2	190635049	190649097	q	2q	q32.2
AC013468.1	ENSG00000231145	2	190642909	190643157	q	2q	q32.2
PMS1	ENSG00000064933	2	190649107	190742355	q	2q	q32.2
C2orf88	ENSG00000187699	2	190744335	191068210	q	2q	q32.2
MSTN	ENSG00000138379	2	190920423	190927455	q	2q	q32.2
HIBCH	ENSG00000198130	2	191054461	191208919	q	2q	q32.2
INPP1	ENSG00000151689	2	191208196	191236391	q	2q	q32.2
MFSD6	ENSG00000151690	2	191273081	191373931	q	2q	q32.2
RP11-647K16.1	ENSG00000272979	2	191318818	191319247	q	2q	q32.2
TMEM194B	ENSG00000189362	2	191369068	191399448	q	2q	q32.2
AC093388.3	ENSG00000233654	2	191399581	191432828	q	2q	q32.2
NAB1	ENSG00000138386	2	191511472	191557492	q	2q	q32.2
AC006460.2	ENSG00000228509	2	191541670	191573442	q	2q	q32.2
AC005540.3	ENSG00000235852	2	191745523	191746785	q	2q	q32.2
GLS	ENSG00000115419	2	191745553	191830278	q	2q	q32.2
STAT1	ENSG00000115415	2	191829084	191885686	q	2q	q32.2
AC067945.2	ENSG00000230686	2	191882680	191883805	q	2q	q32.2
STAT4	ENSG00000138378	2	191894302	192016322	q	2q	
AC092614.2	ENSG00000227542	2	192093891	192110898	q	2q	q32.3
MYO1B	ENSG00000128641	2	192109911	192290115	q	2q	q32.3
NABP1	ENSG00000173559	2	192542794	192561385	q	2q	q32.3
AC098872.3	ENSG00000225884	2	192658151	192684976	q	2q	q32.3
SDPR	ENSG00000168497	2	192699028	192711981	q	2q	q32.3
AC098617.1	ENSG00000233766	2	192711265	192908909	q	2q	q32.3
TMEFF2	ENSG00000144339	2	192813769	193060435	q	2q	q32.3
AC013401.1	ENSG00000229395	2	193494645	193510432	q	2q	q32.3
AC013401.2	ENSG00000232227	2	193508828	193510113	q	2q	q32.3
PCGEM1	ENSG00000227418	2	193614571	193641625	q	2q	q32.3
RP11-764E7.1	ENSG00000260142	2	194763091	194764118	q	2q	q32.3
AC018799.1	ENSG00000225539	2	195208993	195284369	q	2q	q32.3
AC006196.1	ENSG00000230173	2	195595319	195626159	q	2q	q32.3
AC010983.1	ENSG00000235056	2	195868435	195891094	q	2q	q32.3
AC064834.1	ENSG00000224099	2	196313256	196343649	q	2q	q32.3
RP11-762E8.1	ENSG00000271893	2	196316502	196380423	q	2q	q32.3
AC064834.2	ENSG00000223466	2	196397759	196403405	q	2q	q32.3
AC064834.3	ENSG00000234919	2	196434352	196437694	q	2q	q32.3
SLC39A10	ENSG00000196950	2	196440701	196602426	q	2q	q32.3
DNAH7	ENSG00000118997	2	196602427	196933536	q	2q	q32.3
STK17B	ENSG00000081320	2	196998290	197041227	q	2q	q32.3
RP11-347P5.1	ENSG00000272211	2	197015987	197019605	q	2q	q32.3
HECW2	ENSG00000138411	2	197059094	197458416	q	2q	
AC020571.3	ENSG00000229056	2	197124748	197128928	q	2q	q32.3
CCDC150	ENSG00000144395	2	197504278	197628214	q	2q	q33.1
GTF3C3	ENSG00000119041	2	197627756	197664449	q	2q	q33.1
C2orf66	ENSG00000187944	2	197669726	197675000	q	2q	q33.1
PGAP1	ENSG00000197121	2	197697728	197792520	q	2q	q33.1
ANKRD44	ENSG00000065413	2	197831741	198175897	q	2q	q33.1
AC013264.2	ENSG00000231621	2	198062715	198063997	q	2q	q33.1
AC010746.3	ENSG00000225979	2	198176117	198177464	q	2q	q33.1
SF3B1	ENSG00000115524	2	198254508	198299815	q	2q	q33.1
COQ10B	ENSG00000115520	2	198318147	198340032	q	2q	q33.1
HSPD1	ENSG00000144381	2	198351305	198381461	q	2q	q33.1
HSPE1	ENSG00000115541	2	198364718	198368181	q	2q	q33.1
HSPE1-MOB4	ENSG00000270757	2	198365137	198415450	q	2q	q33.1
MOB4	ENSG00000115540	2	198380295	198418423	q	2q	q33.1
RFTN2	ENSG00000162944	2	198432948	198540769	q	2q	q33.1
AC011997.1	ENSG00000222017	2	198557830	198639547	q	2q	q33.1
MARS2	ENSG00000247626	2	198570087	198573113	q	2q	q33.1
BOLL	ENSG00000152430	2	198591603	198651486	q	2q	q33.1
PLCL1	ENSG00000115896	2	198669426	199437305	q	2q	q33.1
AC109589.1	ENSG00000237035	2	199052526	199056245	q	2q	q33.1
AC005235.1	ENSG00000236653	2	199164087	199239821	q	2q	q33.1
AC019330.1	ENSG00000225421	2	199417919	199637080	q	2q	q33.1
AC018717.1	ENSG00000231557	2	199747297	199936514	q	2q	q33.1
SATB2	ENSG00000119042	2	200134223	200335989	q	2q	q33.1
RP11-486F17.1	ENSG00000257045	2	200190033	200194085	q	2q	q33.1
SATB2-AS1	ENSG00000225953	2	200322423	200341658	q	2q	q33.1
AC093590.1	ENSG00000238217	2	200472791	200523855	q	2q	q33.1
FTCDNL1	ENSG00000226124	2	200625267	200715896	q	2q	q33.1
C2orf69	ENSG00000178074	2	200775979	200820658	q	2q	q33.1
TYW5	ENSG00000162971	2	200794698	200820459	q	2q	q33.1
C2orf47	ENSG00000162972	2	200820040	200873263	q	2q	q33.1
SPATS2L	ENSG00000196141	2	201170604	201346986	q	2q	q33.1
KCTD18	ENSG00000155729	2	201353675	201384507	q	2q	q33.1
SGOL2	ENSG00000163535	2	201374731	201448505	q	2q	q33.1
AOX1	ENSG00000138356	2	201450591	201541787	q	2q	q33.1
AC007163.3	ENSG00000237166	2	201577028	201599900	q	2q	q33.1
AC007163.6	ENSG00000230408	2	201645218	201676893	q	2q	q33.1
BZW1	ENSG00000082153	2	201675317	201688569	q	2q	q33.1
RP11-469M7.1	ENSG00000260006	2	201689396	201692061	q	2q	q33.1
CLK1	ENSG00000013441	2	201717732	201729422	q	2q	q33.1
PPIL3	ENSG00000240344	2	201735630	201754026	q	2q	q33.1
NIF3L1	ENSG00000196290	2	201754050	201768655	q	2q	q33.1
ORC2	ENSG00000115942	2	201773696	201828403	q	2q	q33.1
AC005037.3	ENSG00000183308	2	201827986	201873825	q	2q	q33.1
FAM126B	ENSG00000155744	2	201838441	201936394	q	2q	q33.1
NDUFB3	ENSG00000119013	2	201936156	201950473	q	2q	q33.1
RP11-13J8.1	ENSG00000232719	2	201966105	201967859	q	2q	q33.1
CFLAR	ENSG00000003402	2	201980827	202041410	q	2q	q33.1
CFLAR-AS1	ENSG00000226312	2	202005007	202022546	q	2q	q33.1
AC007283.5	ENSG00000234431	2	202031688	202032269	q	2q	q33.1
CASP10	ENSG00000003400	2	202047604	202094129	q	2q	q33.1
CASP8	ENSG00000064012	2	202098166	202152434	q	2q	q33.1
ALS2CR12	ENSG00000155749	2	202152994	202222121	q	2q	q33.1
TRAK2	ENSG00000115993	2	202241930	202316302	q	2q	q33.1
STRADB	ENSG00000082146	2	202252581	202345569	q	2q	q33.1
ALS2CR11	ENSG00000155754	2	202352148	202483901	q	2q	q33.1
TMEM237	ENSG00000155755	2	202484907	202508293	q	2q	q33.1
MPP4	ENSG00000082126	2	202509593	202563417	q	2q	q33.1
ALS2	ENSG00000003393	2	202565277	202645912	q	2q	q33.1
CDK15	ENSG00000138395	2	202655184	202760273	q	2q	q33.1
RP11-107N15.1	ENSG00000273209	2	202897493	202898260	q	2q	q33.1
FZD7	ENSG00000155760	2	202899310	202903160	q	2q	q33.1
AC079354.1	ENSG00000182329	2	202937978	203062585	q	2q	q33.1
AC079354.3	ENSG00000222035	2	202978349	202981781	q	2q	q33.1
AC079354.5	ENSG00000231903	2	203043383	203044114	q	2q	q33.1
SUMO1	ENSG00000116030	2	203070903	203103331	q	2q	q33.1
AC079354.2	ENSG00000267889	2	203104292	203104435	q	2q	q33.1
NOP58	ENSG00000055044	2	203130439	203168389	q	2q	q33.1
RP11-686O6.1	ENSG00000272966	2	203201462	203201923	q	2q	q33.1
RP11-686O6.2	ENSG00000273456	2	203239655	203240327	q	2q	q33.1
BMPR2	ENSG00000204217	2	203241659	203432474	q	2q	
FAM117B	ENSG00000138439	2	203499901	203634480	q	2q	q33.2
ICA1L	ENSG00000163596	2	203640690	203736708	q	2q	q33.2
WDR12	ENSG00000138442	2	203739505	203879521	q	2q	q33.2
CARF	ENSG00000138380	2	203776937	203851786	q	2q	q33.2
NBEAL1	ENSG00000144426	2	203879602	204091101	q	2q	q33.2
CYP20A1	ENSG00000119004	2	204103663	204163009	q	2q	q33.2
ABI2	ENSG00000138443	2	204192942	204312446	q	2q	q33.2
RP11-363J17.1	ENSG00000256458	2	204193182	204193949	q	2q	q33.2
RAPH1	ENSG00000173166	2	204259068	204400133	q	2q	q33.2
CD28	ENSG00000178562	2	204571198	204603635	q	2q	q33.2
CTLA4	ENSG00000163599	2	204732509	204738683	q	2q	q33.2
ICOS	ENSG00000163600	2	204801471	204826300	q	2q	q33.2
AC009965.2	ENSG00000234714	2	204955180	204974572	q	2q	q33.3
AC009498.1	ENSG00000237271	2	205092860	205099708	q	2q	q33.3
AC016903.1	ENSG00000236634	2	205334799	205338560	q	2q	q33.3
AC016903.2	ENSG00000237843	2	205340079	205372395	q	2q	q33.3
PARD3B	ENSG00000116117	2	205410516	206484886	q	2q	q33.3
NRP2	ENSG00000118257	2	206546714	206662857	q	2q	q33.3
AC007362.3	ENSG00000225216	2	206621193	206628730	q	2q	q33.3
AC007679.3	ENSG00000225610	2	206854309	206865582	q	2q	q33.3
INO80D	ENSG00000114933	2	206858445	206951027	q	2q	q33.3
AC007383.3	ENSG00000227946	2	206949329	206951288	q	2q	q33.3
NDUFS1	ENSG00000023228	2	206979541	207024327	q	2q	q33.3
AC007383.4	ENSG00000231955	2	206980271	206987047	q	2q	q33.3
EEF1B2	ENSG00000114942	2	207024309	207027652	q	2q	q33.3
GPR1	ENSG00000183671	2	207040040	207082771	q	2q	q33.3
ZDBF2	ENSG00000204186	2	207139387	207179148	q	2q	q33.3
AC017081.1	ENSG00000269633	2	207220463	207220843	q	2q	q33.3
ADAM23	ENSG00000114948	2	207308263	207485851	q	2q	q33.3
AC010731.2	ENSG00000228577	2	207471221	207474536	q	2q	q33.3
AC010731.3	ENSG00000231653	2	207504797	207506006	q	2q	q33.3
AC010731.4	ENSG00000235118	2	207507142	207514173	q	2q	q33.3
DYTN	ENSG00000232125	2	207516345	207583120	q	2q	q33.3
MDH1B	ENSG00000138400	2	207602487	207630271	q	2q	q33.3
FASTKD2	ENSG00000118246	2	207630081	207657233	q	2q	q33.3
RP11-95H11.1	ENSG00000260171	2	207685914	207687018	q	2q	q33.3
AC008269.2	ENSG00000229321	2	207731519	207733013	q	2q	q33.3
CPO	ENSG00000144410	2	207804278	207834198	q	2q	q33.3
KLF7	ENSG00000118263	2	207938861	208031991	q	2q	q33.3
AC007879.1	ENSG00000224342	2	208038358	208087514	q	2q	q33.3
AC007879.2	ENSG00000234902	2	208051441	208100790	q	2q	q33.3
